epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,0.20252831442789598,0.055234865031459114,0.45842091874642804,0.006151085465469144,0.8248579556291754,0.6692857142857143,0.05,0.05000183999411202
2,0.04344697493043813,0.03168265606192025,0.2768514007329941,0.0035477525723928757,0.8786931796507402,0.69,0.1,0.14500073599764482
3,0.027628336948427288,0.024425590072165836,0.2614803937348453,0.002729837168854746,0.893513256853277,0.6921428571428572,0.15000000000000002,0.27325292559063813
4,0.01972629820758646,0.016063326969742775,0.24258845367214896,0.0017874114829200234,0.911174243146723,0.7,0.2,0.4186032604695665
5,0.014969541538845409,0.013568599031052807,0.3328278254378926,0.0015088884604417465,0.9214015169577165,0.6928571428571428,0.25,0.5639535953484949
6,0.011922072703865442,0.01051597288725051,0.3433013179085471,0.001168707840737294,0.9270833351395347,0.7028571428571428,0.3,0.6947679767424744
7,0.010133675756779583,0.008125701876865192,0.2851912352171811,0.0009063744536516341,0.9364109852097251,0.7064285714285714,0.35,0.8015980348862883
8,0.00865497976880182,0.009147143753414804,0.2506069391965866,0.0010277678004719994,0.9334280328317122,0.685,0.39999999999999997,0.880956980937661
9,0.014773293339054692,0.007286431140859018,0.2072271772406318,0.000815838612404398,0.9357481056993658,0.6985714285714286,0.44999999999999996,0.9345284095090896
10,0.026522249965505167,0.010228249498388985,0.2419270859523253,0.0011363837084817615,0.9271780306642706,0.6928571428571428,0.49999999999999994,0.9672619047619048
