epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,2.3487692463880916,2.3459719796723957,31.62860281256181,0.22153975126109546,0.5039556962025317,0.5047,0.05,0.049999078782518976
2,2.3489598475539606,2.3462284546864183,31.64747887623461,0.22157181063784828,0.5039556962025317,0.5047,0.1,0.1449996315130076
3,2.3485105678216733,2.347719261917887,31.686433091948302,0.22175814739510982,0.49604430379746833,0.4953,0.15000000000000002,0.2732515292210185
4,2.3486068177579056,2.3460141948506803,31.631575355046913,0.22154502514042432,0.5039556962025317,0.5047,0.2,0.4186012233768148
5,2.34850191154968,2.3461249417896513,31.642152858685844,0.22155887020539633,0.5039556962025317,0.5047,0.25,0.5639509175326111
6,2.0529284825457186,1.0882860444769074,17.464670748650274,0.09069052432911305,0.8440466772151899,0.842,0.3,0.6947637998378657
7,0.7065669094194481,0.5168158046052426,10.370466340946246,0.03833413692309132,0.932753164556962,0.9273,0.35,0.8015973911120937
8,0.4741760892972255,0.3882332691286184,8.527935191045833,0.02805509438290249,0.9485759493670886,0.9445,0.39999999999999997,0.8809602771022182
9,0.38600066682296014,0.32693232992027377,8.037248919281778,0.023005941835573956,0.9560917721518988,0.9517,0.44999999999999996,0.9345290736237011
10,0.35325186551888105,0.30579646403276467,7.361460589155366,0.021448367776325607,0.9573773734177216,0.9538,0.49999999999999994,0.9672645368118505
