epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,2.348854706993998,2.3461168325400052,31.63984672932685,0.22155785636056827,0.5039556962025317,0.5047,0.05,0.049999078782518976
2,2.348409297878046,2.3460644136501263,31.636373978626878,0.22155131456218188,0.5039556962025317,0.5047,0.1,0.1449996315130076
3,2.3484756905895305,2.3460992499242854,31.638761689391316,0.22155564929111093,0.5039556962025317,0.5047,0.15000000000000002,0.2732515292210185
4,2.34852002729485,2.346189897271651,31.643745301645012,0.22156698435922212,0.5039556962025317,0.5047,0.2,0.4186012233768148
5,2.3484787351286998,2.346064968954159,31.6364162541643,0.22155138642727573,0.5039556962025317,0.5047,0.25,0.5639509175326111
6,2.3484467006187195,2.3461295471915715,31.640587046176574,0.22155944644650327,0.5039556962025317,0.5047,0.3,0.6947637998378657
7,2.348454274094181,2.346007120760181,31.630950589723223,0.22154418143290508,0.5039556962025317,0.5047,0.35,0.8015973911120937
8,2.3484809708747783,2.3460290975208524,31.63339366188532,0.22154692305794246,0.5039556962025317,0.5047,0.39999999999999997,0.8809602771022182
9,2.348557430543879,2.346082298061516,31.637827112704894,0.22155354143698006,0.5039556962025317,0.5047,0.44999999999999996,0.9345290736237011
10,2.3484974420909435,2.3460785105258606,31.637206113791162,0.22155307572853716,0.5039556962025317,0.5047,0.49999999999999994,0.9672645368118505
