epoch,train_loss,train_acc,val_loss,val_acc
1,0.6932690804446938,0.49712930883425893,0.6931488257420214,0.4939675632911392
2,0.6931850068858946,0.49742359628301186,0.6930918308753001,0.5060324367088608
3,0.6931836194575214,0.4998167643923241,0.6931428064273882,0.5060324367088608
4,0.6931620632915863,0.5018101456577081,0.693271271035641,0.4939675632911392
5,0.6931666306086949,0.5009828091684435,0.6931761390046228,0.4939675632911392
