epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,2.3486605336162834,2.3461192257796664,31.625967919072018,0.22155815683588198,0.5039556962025317,0.5047,0.05,0.049999078782518976
2,1.6484042097256382,0.5568335124208957,14.731504488594924,0.04186290726537192,0.9272151898734177,0.925,0.1,0.1449996315130076
3,0.4672698041777621,0.3731682061017314,11.377829346475721,0.026425878658796413,0.952432753164557,0.9484,0.15000000000000002,0.2732515292210185
4,0.32709221735691973,0.3012248707723014,10.849238226685342,0.021333811592452134,0.9572784810126582,0.9529,0.2,0.4186012233768148
5,0.25890747580065654,0.23969195754844932,8.653850857215591,0.01663270087535434,0.9655854430379747,0.9614,0.25,0.5639509175326111
6,0.21540119054951648,0.19201582594762875,8.38570392584499,0.013014221569829726,0.9709256329113924,0.9657,0.3,0.6947637998378657
7,0.18821038520221772,0.16466781817659548,7.687892937962013,0.011087250689492572,0.9746835443037974,0.9701,0.35,0.8015973911120937
8,0.16600960011738958,0.17298280655206005,7.768660328056239,0.011649394575860115,0.9730023734177216,0.9668,0.39999999999999997,0.8809602771022182
9,0.14902622899266957,0.15923310410750063,6.953705588473549,0.010365014754330056,0.9754746835443038,0.972,0.44999999999999996,0.9345290736237011
10,0.1753087586431361,0.14209274683572068,7.047200915179675,0.009204000019456577,0.9780458860759493,0.971,0.49999999999999994,0.9672645368118505
