epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,0.21846434731375086,0.09363325482065027,1.1511829603802075,0.010418390262533318,0.791998104615645,0.6164285714285714,0.05,0.05000183999411202
2,0.05269640697674318,0.037931992757049476,0.7574437856674194,0.004246768160638484,0.8592803044752642,0.6707142857142857,0.1,0.14500073599764482
3,0.03560484434393319,0.029792394319718533,0.7208748026327654,0.003319653089750897,0.8828125,0.6871428571428572,0.15000000000000002,0.27325292559063813
4,0.026171047511425884,0.021412547762421043,0.7634436813267794,0.0023830063133077188,0.8978219682520087,0.6778571428571428,0.2,0.4186032604695665
5,0.01704387492076917,0.014265737242319367,0.7387321537191217,0.001575086900795048,0.9227746237408031,0.7042857142857143,0.25,0.5639535953484949
6,0.011829075522043488,0.008431946139105341,0.6438407464460894,0.0009510609511794014,0.9364109852097251,0.7035714285714286,0.3,0.6947679767424744
7,0.007589835834435441,0.006489581597799604,0.4947344010526484,0.0007240909352813932,0.9514204534617338,0.7042857142857143,0.35,0.8015980348862883
8,0.007269948289136995,0.005245150447907773,0.49244187636808917,0.0005920630329373208,0.9563920443708246,0.7021428571428572,0.39999999999999997,0.880956980937661
9,0.011336820682680064,0.005636839323084463,0.4941578886725686,0.0006361611383247443,0.9471590898253701,0.6985714285714286,0.44999999999999996,0.9345284095090896
10,0.02222401736812158,0.007775809615850449,0.472504277120937,0.000862967953170565,0.9422348466786471,0.6921428571428572,0.49999999999999994,0.9672619047619048
