epoch,train_loss,train_acc,val_loss,val_acc
1,0.6932111006301603,0.49856743070362475,0.6931190256831012,0.5060324367088608
2,0.6932052012953931,0.4972625710943869,0.6932147869580909,0.4939675632911392
3,0.6931549273828453,0.5029928482798879,0.6934754727761957,0.4939675632911392
4,0.6932033681666164,0.49667399606979223,0.6931070949457869,0.5060324367088608
5,0.6931669415949758,0.5009439409668766,0.6931658636165571,0.4939675632911392
