epoch,train_loss,train_acc,val_loss,val_acc
1,0.6932234686574956,0.49995002665245203,0.693120764026159,0.5060324367088608
2,0.6932265692428231,0.49674617983639113,0.6932109036023104,0.4939675632911392
3,0.6931525112977669,0.5030261638449199,0.6934197597865817,0.4939675632911392
4,0.6931976559065552,0.4998056591827986,0.6931084145473528,0.5060324367088608
5,0.6931658338890401,0.5011105187920365,0.6931685684602472,0.4939675632911392
