epoch,train_loss,train_acc,val_loss,val_acc
1,0.6933045336432548,0.4997834488272921,0.6931458462642718,0.5048457278481012
2,0.6931997256746678,0.49596881663113007,0.6930925476400158,0.5060324367088608
3,0.6931848923788905,0.4996168710021322,0.6932192014742501,0.4939675632911392
4,0.6931969264168729,0.49680725839346457,0.6931300631052331,0.5060324367088608
5,0.6931893187545256,0.4969016524520256,0.693184075476248,0.4939675632911392
