epoch,train_loss,train_acc,val_loss,val_acc
1,0.6184194629842584,0.6234375,0.5574450601230968,0.7014678012241017
2,0.5232047975063324,0.7272469011220065,0.5322072018276561,0.7170928012241017
3,0.4966048018498854,0.7448217977177013,0.5078390836715698,0.7415719682520087
4,0.4815127497369593,0.7597236568277532,0.5081292363730344,0.7345170432871039
5,0.47394357811320914,0.7643207647583702,0.5000355622985146,0.7479640137065541
