epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,2.348590442112514,2.346070183983332,31.628946666476093,0.22155203189276443,0.5039556962025317,0.5047,0.05,0.049999078782518976
2,2.3485053581977957,2.346058963220331,31.62810110744042,0.2215506251476988,0.5039556962025317,0.5047,0.1,0.1449996315130076
3,2.3486438524494293,2.346083813075778,31.629845607129834,0.2215537279844284,0.5039556962025317,0.5047,0.15000000000000002,0.2732515292210185
4,2.3485072253863692,2.3461330963086477,31.632881116263473,0.22155988367297982,0.5039556962025317,0.5047,0.2,0.4186012233768148
5,2.3484843534701416,2.3461180246329008,31.631957549083083,0.2215580029200904,0.5039556962025317,0.5047,0.25,0.5639509175326111
6,2.3485041330618137,2.3460230525535875,31.624880947644197,0.22154613122155395,0.5039556962025317,0.5047,0.3,0.6947637998378657
7,2.348531755048837,2.345995972428141,31.621279052541226,0.2215427703495267,0.5039556962025317,0.5047,0.35,0.8015973911120937
8,2.348579461640641,2.346178109132791,31.63514369047141,0.22156550367421743,0.5039556962025317,0.5047,0.39999999999999997,0.8809602771022182
9,2.3485436932618686,2.346039216729659,31.626286277288123,0.2215481462735164,0.5039556962025317,0.5047,0.44999999999999996,0.9345290736237011
10,2.3484776569073644,2.3460537874245944,31.627534383459935,0.22154999609234965,0.5039556962025317,0.5047,0.49999999999999994,0.9672645368118505
