epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,2.3486423085747496,2.3460264507728286,31.651081326641613,0.22154654637922214,0.5039556962025317,0.5047,0.05,0.049999078782518976
2,2.3485051553640792,2.3460800044144254,31.65548102463348,0.2215532541652269,0.5039556962025317,0.5047,0.1,0.1449996315130076
3,2.3483837372712744,2.3461747109135493,31.660986453672,0.22156508776206005,0.5039556962025317,0.5047,0.15000000000000002,0.2732515292210185
4,2.348508044346563,2.3461139986786663,31.65766880180262,0.22155750740932512,0.5039556962025317,0.5047,0.2,0.4186012233768148
5,2.3484688832053244,2.3461199138737934,31.65801065179366,0.22155822700337519,0.5039556962025317,0.5047,0.25,0.5639509175326111
6,2.348504803582295,2.3459827054904987,31.643992822381513,0.22154109444044814,0.5039556962025317,0.5047,0.3,0.6947637998378657
7,2.3485482216898057,2.346084277841109,31.655782192568235,0.22155380418783502,0.5039556962025317,0.5047,0.35,0.8015973911120937
8,2.3485219127842103,2.3460736576514907,31.655043034613886,0.22155247572102124,0.5039556962025317,0.5047,0.39999999999999997,0.8809602771022182
9,2.348486358931324,2.3461032668246498,31.657003547571883,0.22155615215814567,0.5039556962025317,0.5047,0.44999999999999996,0.9345290736237011
10,2.3484507913528474,2.3460434448869925,31.652680095238022,0.2215486936554124,0.5039556962025317,0.5047,0.49999999999999994,0.9672645368118505
