epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc
1,1.2834297116123028,0.1979876458173311,17.198441541647608,0.013736246052033068,0.969442246835443,0.9654
2,0.1485647156294475,0.09704317013391212,5.478359367274031,0.006272596298257196,0.9828916139240507,0.9777
3,0.08638396604197111,0.07274123377909389,3.145982558214212,0.004295890461918721,0.9871439873417721,0.9827
4,0.06268970641309518,0.05434363394315484,2.1275194475922405,0.003238260336153952,0.9881329113924051,0.9825
5,0.051218685533192115,0.05334549661301359,1.9366437845592257,0.00331839856830178,0.9877373417721519,0.9819
