epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,0.3606963255188682,0.1895940683104775,0.9688233624805104,0.01971570842645385,0.7937500043348833,0.7071428571428572,0.0,0.0
2,0.16410092982378874,0.11897683753208681,0.7302794022993608,0.012078657238320871,0.8572916713627902,0.755,0.0,0.0
3,0.09637641161680222,0.08079382506283847,0.6491906642913818,0.008075171319598501,0.8900568214329806,0.7578571428571429,0.0,0.0
4,0.06601394909349355,0.06615330109542067,0.6620595997030084,0.006513805128633976,0.9022253805940802,0.76,0.0,0.0
5,0.049002452126958154,0.04449638622728261,0.4974909614432942,0.004358605164187876,0.915009471503171,0.7814285714285715,0.297,0.29699804960624127
6,0.035299497707323595,0.03723720562728969,0.46874910593032837,0.0037217853929508815,0.9192708351395347,0.7914285714285715,0.297,0.29699804960624127
7,0.028513000905513765,0.026801759377121925,0.4310407584363764,0.0026373029686510563,0.9357481111179698,0.785,0.297,0.29699804960624127
8,0.0234218243509531,0.02488095990636132,0.41923271255059674,0.0024887066524983807,0.9387784112583507,0.7778571428571428,0.297,0.29699804960624127
9,0.020496220310980622,0.020876522091302006,0.4184316396713257,0.0021009976785121994,0.9385890202088789,0.7792857142857142,0.297,0.29699804960624127
10,0.017815787074240773,0.02321462824263356,0.45651237260211597,0.002319356193765998,0.9343750043348833,0.7778571428571428,0.594,0.5940006991977625
11,0.01600471144034104,0.018380341289395637,0.4195632907477292,0.0018452986524525013,0.9444602294401689,0.7864285714285715,0.594,0.5940006991977625
12,0.013109317557378248,0.017339543185450813,0.39407947388562287,0.0017398173857310956,0.9437500021674416,0.7914285714285715,0.594,0.5940006991977625
13,0.013211439041928811,0.014724907888607546,0.4266646748239344,0.0014710263772444291,0.9450757611881603,0.7885714285714286,0.594,0.5940006991977625
14,0.01185837205160748,0.014806866561147299,0.42901992526921356,0.0014875747940757058,0.9500473520972512,0.7807142857142857,0.594,0.5940006991977625
15,0.05505337581377138,0.02067895910956643,0.4620198824188926,0.002045120038515465,0.9450757611881603,0.7871428571428571,0.9,0.900000919997056
16,0.014007754115895792,0.016358922320333393,0.45077636567029084,0.001614465558139438,0.9530303098938682,0.7835714285714286,0.9,0.900000919997056
17,0.01124747758731246,0.014117004434493456,0.4464614147489721,0.0014036108887839046,0.9601799303835089,0.7878571428571428,0.9,0.900000919997056
18,0.010442598748274825,0.015316297046162865,0.461928207765926,0.0015503699489107187,0.9514678066427057,0.7778571428571428,0.9,0.900000919997056
19,0.009747040652754632,0.012634560973806814,0.4407900463451039,0.0012607207542962649,0.9587594758380543,0.7864285714285715,0.9,0.900000919997056
20,0.008925334745171395,0.012563973919234493,0.43089915405620227,0.0012514355846426704,0.958049248565327,0.7828571428571428,0.9,0.900000919997056
21,0.008261195146902042,0.012870956550944935,0.4361689659682187,0.0012837946732443843,0.9602272727272727,0.7878571428571428,0.9,0.900000919997056
22,0.008337773738259618,0.012301148846745491,0.44034714048559015,0.0012244691818275235,0.9651988636363636,0.7871428571428571,0.9,0.900000919997056
23,0.007980893916365776,0.012006132016805086,0.4391479221257297,0.0011858590031889353,0.9580019008029591,0.7871428571428571,0.9,0.900000919997056
24,0.007604630206796256,0.011351222680373625,0.4469744996591048,0.0011304442993026566,0.9637310667471453,0.7857142857142857,0.9,0.900000919997056
25,0.008524543275548652,0.011893776584077965,0.4319003007628701,0.0011765120487490838,0.963020839474418,0.7878571428571428,0.9,0.900000919997056
26,0.006862764551558278,0.010982100089842623,0.43593083186583087,0.0011005298742516475,0.9622632644393228,0.78,0.9,0.900000919997056
27,0.006806676597757773,0.011315428990532051,0.4378499307415702,0.0011247995584695177,0.962926138531078,0.7835714285714286,0.9,0.900000919997056
28,0.006775059644132853,0.011868221261961893,0.44366193359548395,0.001181520553390411,0.9622632644393228,0.79,0.9,0.900000919997056
29,0.006723920408297669,0.010662340897728096,0.4389680976217443,0.0010597829294221644,0.9694602272727273,0.7885714285714286,0.9,0.900000919997056
30,0.007281343401833014,0.012855555269528519,0.44940533421256323,0.0012822529692626135,0.9578598520972512,0.7771428571428571,0.9,0.900000919997056
31,0.006315719632601196,0.010256822390312498,0.42825384031642566,0.0010182190612381833,0.96297349171205,0.7864285714285715,0.9,0.900000919997056
32,0.0061961258846250445,0.010263036428527399,0.43150608377023175,0.0010263762193393302,0.962926138531078,0.7835714285714286,0.9,0.900000919997056
33,0.005901372348043052,0.010084298947318033,0.44209248369390314,0.0010102407646958125,0.96297349171205,0.7878571428571428,0.9,0.900000919997056
34,0.005708347671580585,0.009940601715987379,0.43597371740774676,0.0009894850134680216,0.9594223553484137,0.7885714285714286,0.9,0.900000919997056
35,0.005539667983116074,0.014816928570243445,0.4476845589551059,0.0014530764892697334,0.9514678066427057,0.7921428571428571,0.9,0.900000919997056
36,0.0063356804322790014,0.009567603638226336,0.43804996934804047,0.0009445983768356117,0.9679450826211409,0.7885714285714286,0.9,0.900000919997056
37,0.005611374263059009,0.012460292655635963,0.43642946264960547,0.001238769539420239,0.9579545476219871,0.7914285714285715,0.9,0.900000919997056
38,0.00545611508952623,0.00954936199228872,0.44688583233139734,0.0009479443278079006,0.9636837189847772,0.7857142857142857,0.9,0.900000919997056
39,0.0049231833820654585,0.009632534855468706,0.4455872150984677,0.0009584709557450631,0.9658144008029591,0.7907142857142857,0.9,0.900000919997056
40,0.005587079350582578,0.014003403230824253,0.4457202038981698,0.0013703282033516602,0.9565340930765326,0.7942857142857143,0.9,0.900000919997056
