epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc
1,2.348787115072645,2.34596228901344,31.62859952902492,0.22153853804250306,0.5039556962025317,0.5047
2,2.349059971156659,2.34602624856973,31.631539525864998,0.22154650733440737,0.5039556962025317,0.5047
3,2.3484187421005673,2.3464110531384432,31.65110901941227,0.22159463204915011,0.5039556962025317,0.5047
4,2.348519210368077,2.346053859855555,31.63403399986557,0.22154999967617325,0.5039556962025317,0.5047
5,2.348484429215063,2.346169936506054,31.641235134269618,0.22156449982637091,0.5039556962025317,0.5047
