epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,0.24829516221176495,0.22522478753870184,0.6847953796386719,0.02638841572810303,0.650426138531078,0.6178571428571429,0.05,0.05000183999411202
2,0.12938160533932122,0.038251335309310394,0.3323863446712494,0.0043298075695268135,0.8527462103150107,0.6857142857142857,0.1,0.14500073599764482
3,0.02846720963716507,0.025608746842904526,0.4507064169103449,0.0028899221427061343,0.8825757557695563,0.6842857142857143,0.15000000000000002,0.27325292559063813
4,0.018309121900661425,0.012705974280834198,0.46756323088299145,0.0014445738739926708,0.9165246215733615,0.6964285714285714,0.2,0.4186032604695665
5,0.01149404484101317,0.015019011429765007,0.4246674830263311,0.0016867756864733317,0.9177083318883722,0.7221428571428572,0.25,0.5639535953484949
6,0.009011264187707143,0.007852073801173405,0.36513031070882623,0.0008947281325659292,0.930681819265539,0.7121428571428572,0.3,0.6947679767424744
7,0.006222321135415272,0.006117794408716939,0.33239093693819916,0.0006930701519277962,0.947206437587738,0.7157142857142857,0.35,0.8015980348862883
8,0.006704571559517221,0.004689859946004369,0.35028674927624787,0.0005336784154430709,0.9457859830422835,0.7128571428571429,0.39999999999999997,0.880956980937661
9,0.012792356888001616,0.006618037057871168,0.3394033258611506,0.0007425407000648028,0.9436553012241017,0.7178571428571429,0.44999999999999996,0.9345284095090896
10,0.028484960255975075,0.008127108343284239,0.21427123925902627,0.0009042577585205436,0.9308712103150107,0.6921428571428572,0.49999999999999994,0.9672619047619048
