epoch,train_kl,val_kl,val_logit_mse,val_prob_mse,val_agree,val_acc,target_sparsity,actual_sparsity
1,2.348623788687212,2.3460354986070078,31.671203999579706,0.22154769112792197,0.5039556962025317,0.5047,0.05,0.049999078782518976
2,2.3486155701090277,2.346048177043094,31.67192104194738,0.22154927253723145,0.5039556962025317,0.5047,0.1,0.1449996315130076
3,2.3485663425185277,2.346123677265795,31.676901008509383,0.22155871327164806,0.5039556962025317,0.5047,0.15000000000000002,0.2732515292210185
4,2.3485339221669665,2.350903215287607,31.768525087380713,0.22215586372568638,0.49604430379746833,0.4953,0.2,0.4186012233768148
5,2.348451927526673,2.346000632153282,31.667453307139724,0.22154333433018455,0.5039556962025317,0.5047,0.25,0.5639509175326111
6,2.348493789050625,2.3459980910337426,31.671312428727934,0.22154301254055167,0.5039556962025317,0.5047,0.3,0.6947637998378657
7,2.347839456631431,2.324032629592509,31.459304205978974,0.21883309906042075,0.5157238924050633,0.5104,0.35,0.8015973911120937
8,1.4775526805727213,0.8482174835627592,25.541444029989123,0.06634795972252194,0.8887460443037974,0.8871,0.39999999999999997,0.8809602771022182
9,0.774950118397853,0.6410543398012089,28.72795356074466,0.0484414115972534,0.9163370253164557,0.9135,0.44999999999999996,0.9345290736237011
10,0.641108800861627,0.5637315500386154,25.47960433477088,0.04168687211467496,0.9285007911392406,0.9251,0.49999999999999994,0.9672645368118505
