epoch,train_loss,train_acc,val_loss,val_acc
1,0.6935978554713447,0.5015769367660287,0.6934366610985768,0.4939675632911392
2,0.6933039342924985,0.49680725839346457,0.693210625195805,0.4939675632911392
3,0.6932917427914992,0.4969904939375961,0.6930796006057836,0.5060324367088608
4,0.6923342429752797,0.5062133528784648,0.6703191912626918,0.5561708860759493
5,0.41989821271855693,0.7976912313432836,0.295586855728415,0.8744066455696202
