epoch,train_loss,train_acc,val_loss,val_acc
1,0.6934889519392554,0.49950026652452023,0.6931007640271247,0.5060324367088608
2,0.6933330209778824,0.49529695269395546,0.6930782825131959,0.5060324367088608
3,0.6932624302693268,0.5051083865958744,0.6931261276896996,0.5463805379746836
4,0.693181674109339,0.5027041134041256,0.6930426562888713,0.5270965189873418
5,0.33753833394727983,0.8247101545842217,0.13693017880373362,0.9509493670886076
